RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder
6.541922879,43.72058025,2.940637422,0.972030757,18.54409959,343.8836296,12.82878927,0.780008302,4macc,3_GBR_cal
6.532816175,44.29048758,2.885847812,0.971666172,18.57528045,345.0410439,12.53267355,0.779267872,4macc,3_GBR_cal
6.560211173,43.99634535,2.908605255,0.971854343,18.57729397,345.1158513,12.33555034,0.779220016,4macc,3_GBR_cal
7.09348964,50.86800648,4.029220641,0.967458355,18.58870826,345.5400747,13.00148643,0.778948629,4macc,3_GBR_cal
6.784733844,47.10001289,3.511502804,0.969868842,18.6034359,346.0878271,12.42673188,0.778598217,4macc,3_GBR_cal
7.197616674,52.55001925,4.120646753,0.966382325,18.64321021,347.5692869,12.59771924,0.777650487,4macc,3_GBR_cal
7.201728682,52.38946598,4.122428091,0.966485036,18.65047035,347.8400441,12.79862897,0.777477276,4macc,3_GBR_cal
6.709758957,46.19977755,3.295911218,0.970444747,18.66594297,348.4174269,12.34810941,0.777107909,4macc,3_GBR_cal
6.79493218,47.35921026,3.500282926,0.969703027,18.67585638,348.7876115,12.42481332,0.776871091,4macc,3_GBR_cal
6.75272288,46.81799337,3.393074221,0.970049258,18.70380788,349.8324291,12.69989969,0.776202693,4macc,3_GBR_cal
6.881904355,48.1477494,3.591778589,0.969198577,18.71536448,350.2648676,12.68417056,0.775926051,4macc,3_GBR_cal
6.986322554,49.34287068,3.750864282,0.968434025,18.74240706,351.2778224,12.71752434,0.775278036,4macc,3_GBR_cal
7.077429344,50.99516134,3.863913852,0.96737701,18.75644564,351.804253,12.52045557,0.774941264,4macc,3_GBR_cal
6.769558668,47.18494377,3.426204199,0.96981451,18.7593828,351.9144429,12.84882852,0.774870772,4macc,3_GBR_cal
7.034766482,50.51271819,3.853640678,0.967685642,18.81418698,353.9736317,12.75333213,0.773553453,4macc,3_GBR_cal
6.662377532,45.12836891,2.825469539,0.971130157,18.82540099,354.3957223,12.60692641,0.773283431,4macc,3_GBR_cal
7.569232922,58.11386529,4.604732034,0.962822982,18.83397887,354.71876,12.98758453,0.773076775,4macc,3_GBR_cal
6.789805357,46.96739937,3.324276163,0.969953679,18.84442828,355.1124772,12.65139554,0.772824903,4macc,3_GBR_cal
6.590553954,44.37860836,2.745386655,0.971609799,18.87803491,356.3802019,12.78471622,0.772013905,4macc,3_GBR_cal
6.717148399,46.50913329,3.260761082,0.970246844,18.88076392,356.4832463,12.76946612,0.771947985,4macc,3_GBR_cal
6.598162767,44.6938663,2.830524929,0.97140812,18.88517392,356.6497939,12.40656853,0.77184144,4macc,3_GBR_cal
6.669907466,45.44094795,3.02265531,0.970930191,18.89576494,357.0499326,12.89248651,0.77158546,4macc,3_GBR_cal
6.7227192,45.74313863,2.94860151,0.970736872,18.91950039,357.9474952,12.60789685,0.771011265,4macc,3_GBR_cal
6.784687669,47.32936431,3.37092129,0.96972212,18.92876541,358.2981598,12.48161675,0.770786935,4macc,3_GBR_cal
6.737858888,45.86560263,2.855636231,0.970658528,18.98247394,360.334317,12.67518692,0.76948435,4macc,3_GBR_cal
6.897997253,48.42081039,3.518351911,0.969023892,18.98685964,360.5008391,12.78421244,0.769377822,4macc,3_GBR_cal
6.73054911,46.15658183,2.982968181,0.970472381,18.99403214,360.7732568,12.58164743,0.769203549,4macc,3_GBR_cal
6.902345054,49.31865187,3.571154221,0.968449519,19.00148697,361.0565072,12.48350593,0.769022346,4macc,3_GBR_cal
6.707673842,45.77678732,2.84820989,0.970715346,19.00200569,361.0762203,12.60964045,0.769009735,4macc,3_GBR_cal
6.713830419,45.43886191,2.921931418,0.970931526,19.01891866,361.7192671,12.91075872,0.76859836,4macc,3_GBR_cal
6.933201645,49.23691447,3.677062147,0.968501808,19.0291837,362.1098324,12.671004,0.768348505,4macc,3_GBR_cal
7.219022156,52.45006417,3.950767849,0.966446269,19.05546635,363.1107977,12.74379337,0.76770816,4macc,3_GBR_cal
8.445434809,71.85889022,5.315408317,0.954029916,19.05570705,363.1199712,13.32441925,0.767702292,4macc,3_GBR_cal
7.093592172,51.68106086,3.940638715,0.966938222,19.07621796,363.9020916,12.8099764,0.767201948,4macc,3_GBR_cal
6.766276111,46.18302654,2.972021106,0.970455464,19.08097862,364.0837452,13.16641681,0.767085739,4macc,3_GBR_cal
6.735694479,45.98937649,3.051323357,0.970579347,19.10322745,364.9332988,12.76926767,0.766542257,4macc,3_GBR_cal
6.686642245,45.264097,2.839783357,0.971043328,19.10665352,365.0642088,12.8894632,0.76645851,4macc,3_GBR_cal
6.837471873,47.94311937,3.332020426,0.969329484,19.11246024,365.2861364,12.91524236,0.766316537,4macc,3_GBR_cal
6.668062594,45.46496416,2.8529227,0.970914828,19.11837161,365.512133,13.0292868,0.766171961,4macc,3_GBR_cal
6.951329869,49.61430457,3.640811869,0.968260382,19.11983627,365.568139,12.79140983,0.766136132,4macc,3_GBR_cal
6.832350111,48.0863781,3.342545053,0.969237838,19.15744154,367.0075663,12.82110449,0.765215291,4macc,3_GBR_cal
6.709166813,46.54171589,2.963951592,0.970226,19.16784037,367.4061046,12.82349983,0.764960336,4macc,3_GBR_cal
6.745013346,47.38372507,3.299209833,0.969687344,19.17136924,367.5413986,12.85022842,0.764873784,4macc,3_GBR_cal
7.028393932,50.22780292,3.61633065,0.96786791,19.19917528,368.6083315,12.73913598,0.764191238,4macc,3_GBR_cal
6.716420131,46.06634054,2.89511907,0.970530111,19.20547222,368.8501632,12.98989732,0.764036532,4macc,3_GBR_cal
7.909501618,63.0714927,4.828413763,0.959651453,19.21480484,369.2087248,13.24917182,0.763807151,4macc,3_GBR_cal
6.75277183,47.08311699,3.054960455,0.969879651,19.21882118,369.3630875,12.63640133,0.763708401,4macc,3_GBR_cal
7.612503508,58.89127726,4.596318276,0.96232565,19.22647151,369.6572066,13.18965479,0.763520245,4macc,3_GBR_cal
7.456983631,56.59076545,4.294944781,0.96379735,19.2444956,370.3506111,13.2835109,0.763076655,4macc,3_GBR_cal
6.831007377,47.05549818,3.136224555,0.96989732,19.25170614,370.6281893,13.45967219,0.762899081,4macc,3_GBR_cal
7.134273122,52.00132255,3.856956364,0.966733342,19.28869117,372.0536071,13.19207999,0.761987202,4macc,3_GBR_cal
7.476236346,56.50525768,4.312842845,0.963852052,19.28935683,372.079287,13.02831704,0.761970774,4macc,3_GBR_cal
6.75807458,47.09914151,2.933608401,0.9698694,19.32334707,373.3917419,13.0462283,0.761131161,4macc,3_GBR_cal
6.990978859,49.98027982,3.533699288,0.968026257,19.33066674,373.6746766,13.16807602,0.76095016,4macc,3_GBR_cal
6.712897225,47.10596273,2.819248662,0.969865036,19.34683691,374.3000985,12.31594023,0.760550061,4macc,3_GBR_cal
6.853843104,47.95403881,3.070625725,0.969322499,19.37763426,375.4927095,13.29823213,0.759787115,4macc,3_GBR_cal
6.979551246,49.70156761,3.468358677,0.968204557,19.38597997,375.8162193,12.95715912,0.759580157,4macc,3_GBR_cal
6.810606801,47.42906559,2.969026501,0.969658339,19.38756168,375.8775478,12.93622723,0.759540923,4macc,3_GBR_cal
7.399902424,56.17390402,4.248280524,0.964064028,19.41281306,376.8573108,13.1847668,0.758914142,4macc,3_GBR_cal
6.870522867,48.27799711,3.168166068,0.969115254,19.4184021,377.0743401,12.76052115,0.758775303,4macc,3_GBR_cal
8.128995633,67.39445134,5.175153278,0.956885939,19.43549848,377.7386011,13.47130257,0.758350357,4macc,3_GBR_cal
6.809733231,47.79931742,3.016639655,0.969421478,19.45028621,378.3136338,12.97513466,0.757982493,4macc,3_GBR_cal
7.374288816,55.96973006,4.211353923,0.964194643,19.45371344,378.4469667,13.0849363,0.757897196,4macc,3_GBR_cal
7.201152484,53.162268,3.885785489,0.965990653,19.45714443,378.5804693,12.84344301,0.757811791,4macc,3_GBR_cal
7.675956027,59.6446021,4.532115688,0.961843728,19.45872859,378.6421182,13.11685636,0.757772353,4macc,3_GBR_cal
6.893151129,49.17581887,3.317169152,0.968540893,19.4616703,378.7566108,12.70211092,0.757699109,4macc,3_GBR_cal
7.300240595,53.93662434,3.801256545,0.965495276,19.50272085,380.3561207,13.07664537,0.756675859,4macc,3_GBR_cal
6.992236508,49.78865595,3.437388816,0.968148844,19.51013814,380.6454902,13.18522307,0.756490741,4macc,3_GBR_cal
8.684419375,76.01219431,5.72057447,0.951372935,19.51381019,380.7887881,13.64703581,0.75639907,4macc,3_GBR_cal
7.0139318,50.35039941,3.4817479,0.967789482,19.51711518,380.9177849,12.81327145,0.756316547,4macc,3_GBR_cal
7.625122277,58.95474797,4.235098972,0.962285046,19.52545619,381.2434396,13.30857457,0.756108217,4macc,3_GBR_cal
6.879766356,48.1163386,3.011495723,0.969218671,19.53198569,381.4984649,12.61829453,0.75594507,4macc,3_GBR_cal
6.883362644,48.23819868,3.005242234,0.969140714,19.5342842,381.5882591,13.16439963,0.755887626,4macc,3_GBR_cal
7.438775517,55.88526606,4.161944666,0.964248677,19.54217491,381.8966002,13.41618144,0.755690372,4macc,3_GBR_cal
6.814936504,47.47952324,3.064020593,0.969626059,19.54430891,381.9800106,13.404987,0.755637012,4macc,3_GBR_cal
6.966081784,52.79800867,3.802979208,0.96622368,19.54937151,382.1779265,12.96365614,0.7555104,4macc,3_GBR_cal
7.330326525,54.66712993,4.034200396,0.965027952,19.57349917,383.1218697,13.14370662,0.754906534,4macc,3_GBR_cal
7.251293422,53.04335558,3.906160637,0.966066725,19.57610532,383.2238997,13.24099552,0.754841263,4macc,3_GBR_cal
7.251463077,53.34703389,3.892157493,0.965872453,19.57972841,383.3657645,13.14308391,0.754750508,4macc,3_GBR_cal
7.676365122,61.21452303,4.518387909,0.960839407,19.60886236,384.5074832,13.14438043,0.754020119,4macc,3_GBR_cal
7.734608399,60.63019949,4.62696435,0.961213215,19.61118961,384.5987578,13.57018112,0.753961728,4macc,3_GBR_cal
6.826722894,47.55944276,2.816935242,0.969574933,19.61294849,384.6677483,12.57042577,0.753917593,4macc,3_GBR_cal
7.548896517,57.33235173,4.348874834,0.963322937,19.61358608,384.6927589,13.71980477,0.753901593,4macc,3_GBR_cal
6.780588421,48.21657873,3.126397293,0.969154545,19.62770374,385.2467543,12.9278463,0.753547187,4macc,3_GBR_cal
6.933894545,49.43287117,3.287943471,0.96837645,19.62778046,385.2497657,12.97433764,0.753545261,4macc,3_GBR_cal
8.032993721,65.09760453,4.902341963,0.958355294,19.6307057,385.3646063,13.41127165,0.753471794,4macc,3_GBR_cal
6.836621697,48.47456623,2.907074923,0.968989503,19.64364533,385.872802,12.48106709,0.753146688,4macc,3_GBR_cal
6.84947424,48.48291962,2.993153339,0.968984159,19.64488741,385.9216013,13.10183461,0.75311547,4macc,3_GBR_cal
7.376804666,55.56288129,3.208428616,0.964454916,21.47310361,461.0941786,13.87416809,0.70502553,4macc,4_MLP_cal
7.41268132,55.97241088,3.27976706,0.964192928,21.47541295,461.1933613,14.08136259,0.70496208,4macc,4_MLP_cal
7.373315349,55.80278349,3.263628452,0.964301444,21.47612046,461.2237499,14.02124987,0.70494264,4macc,4_MLP_cal
7.396315589,56.04221391,3.260476225,0.964148274,21.48264785,461.5041588,13.8806582,0.704763255,4macc,4_MLP_cal
7.466350196,56.15891691,3.261397056,0.964073616,21.50892201,462.6337259,13.86777422,0.70404064,4macc,4_MLP_cal
7.426368967,56.34975011,3.324200613,0.963951534,21.51441576,462.8700855,13.90664442,0.703889434,4macc,4_MLP_cal
7.418804446,56.20608487,3.289537839,0.964043441,21.54046408,463.9915927,14.07782841,0.703171976,4macc,4_MLP_cal
7.391257401,56.57347695,3.369388695,0.96380841,21.54416785,464.1511685,13.94309193,0.703069891,4macc,4_MLP_cal
7.371987116,56.61571152,3.319339024,0.963781392,21.57437448,465.4536344,13.93588419,0.702236668,4macc,4_MLP_cal
7.432112345,56.66101928,3.336461974,0.963752407,21.58573005,465.9437419,14.19948545,0.701923133,4macc,4_MLP_cal
7.448031411,56.12341805,3.25219184,0.964096325,21.58647872,465.9760634,14.2623156,0.701902456,4macc,4_MLP_cal
7.427269259,56.32288031,3.268470902,0.963968724,21.60850523,466.9274983,14.27402116,0.701293797,4macc,4_MLP_cal
7.38845018,56.62200081,3.245551175,0.963777368,21.61666664,467.2802767,13.62436892,0.701068115,4macc,4_MLP_cal
7.464216008,57.09716389,3.342244167,0.963473393,21.62052816,467.4472381,13.78806264,0.700961305,4macc,4_MLP_cal
7.431855189,56.75940502,3.337385726,0.963689467,21.62111903,467.472788,13.87073319,0.70094496,4macc,4_MLP_cal
7.457221754,56.52226018,3.248900658,0.963841175,21.62652209,467.7064576,14.00845209,0.700795476,4macc,4_MLP_cal
7.431633384,56.67574339,3.343429934,0.963742988,21.62705286,467.7294155,14.34418804,0.700780789,4macc,4_MLP_cal
7.394376071,56.40379366,3.212811737,0.963916961,21.66113894,469.20494,14.26800996,0.699836856,4macc,4_MLP_cal
7.403237366,56.6445898,3.235740898,0.963762917,21.66786719,469.4964687,13.88169606,0.699650357,4macc,4_MLP_cal
7.415993274,56.73896575,3.25594158,0.963702543,21.67095259,469.630186,13.8374594,0.699564814,4macc,4_MLP_cal
7.414529288,57.08003239,3.286676643,0.963484353,21.74186042,472.7084946,13.98193894,0.697595537,4macc,4_MLP_cal
7.367936354,56.88700183,3.227232622,0.96360784,21.75222339,473.1592222,13.99891903,0.697307194,4macc,4_MLP_cal
7.354701299,57.03896789,3.255830586,0.963510623,21.76099906,473.54108,14.1485248,0.697062909,4macc,4_MLP_cal
7.388542763,57.42935627,3.300645135,0.963260881,21.81825168,476.0361065,14.04037149,0.695466773,4macc,4_MLP_cal
7.516215619,57.5416823,3.352221968,0.963189023,21.81978519,476.1030259,14.40550146,0.695423963,4macc,4_MLP_cal
7.395308514,57.41953702,3.279907175,0.963267163,21.82058819,476.138069,14.19013856,0.695401545,4macc,4_MLP_cal
7.427479425,57.41567663,3.291075222,0.963269632,21.82565018,476.3590059,14.07870957,0.695260205,4macc,4_MLP_cal
7.381976445,57.30755555,3.222720057,0.9633388,21.85690422,477.7242623,14.0787855,0.694386814,4macc,4_MLP_cal
7.56918031,58.5269017,3.488875198,0.962558751,21.87198325,478.3836511,14.37989178,0.693964985,4macc,4_MLP_cal
7.419359492,57.24901477,3.196003005,0.96337625,21.8753253,478.5298572,14.02677635,0.693871453,4macc,4_MLP_cal
7.506691765,58.42781356,3.411137098,0.962622141,21.88916169,479.1353993,13.94494749,0.693484071,4macc,4_MLP_cal
7.538311904,58.11839219,3.327048685,0.962820086,21.92158542,480.5559073,13.81906297,0.692575334,4macc,4_MLP_cal
7.549795464,58.0091331,3.31565466,0.962889982,21.92906068,480.8837023,14.10828618,0.692365634,4macc,4_MLP_cal
7.468735804,58.13486433,3.335125454,0.962809548,21.93128173,480.9811184,14.14846498,0.692303314,4macc,4_MLP_cal
7.485264302,58.1345213,3.333048661,0.962809768,21.95465999,482.0070952,14.17791807,0.691646969,4macc,4_MLP_cal
7.611707258,58.83117454,3.403424963,0.9623641,21.96118023,482.293437,14.02395961,0.691463789,4macc,4_MLP_cal
7.525521515,57.88673597,3.287871604,0.962968283,21.96183736,482.3223,14.3231028,0.691445324,4macc,4_MLP_cal
7.423427485,58.19934125,3.297636611,0.962768301,21.99636373,483.8400174,14.37401784,0.690474399,4macc,4_MLP_cal
7.619527789,58.9583412,3.451706713,0.962282748,22.01516618,484.667542,14.45950014,0.689945009,4macc,4_MLP_cal
7.544625881,58.38575963,3.276347996,0.962649044,22.01913435,484.8422773,13.72808844,0.689833226,4macc,4_MLP_cal
7.549384065,58.40954514,3.304098735,0.962633827,22.02132473,484.9387427,14.14532237,0.689771515,4macc,4_MLP_cal
7.545328198,58.53672808,3.403299361,0.962552465,22.0311468,485.3714294,14.7886145,0.689494713,4macc,4_MLP_cal
7.541885416,58.56927569,3.344332115,0.962531644,22.03347691,485.4741046,14.33778414,0.689429029,4macc,4_MLP_cal
7.631793974,59.04509623,3.440922946,0.962227248,22.04183302,485.8424029,14.54180038,0.689193419,4macc,4_MLP_cal
7.571255181,58.51789853,3.339806206,0.962564511,22.0473489,486.0855935,14.45683757,0.689037843,4macc,4_MLP_cal
7.505870528,58.24346293,3.302629754,0.962740075,22.05205643,486.2931929,14.53222365,0.688905036,4macc,4_MLP_cal
7.526024684,58.10972285,3.225280319,0.962825632,22.05341795,486.3532434,14.20609119,0.68886662,4macc,4_MLP_cal
7.546415106,58.4025734,3.27199058,0.962638288,22.07221354,487.1826106,14.08882532,0.688336052,4macc,4_MLP_cal
7.597034057,58.4657168,3.277603964,0.962597893,22.0932785,488.1129549,14.4547145,0.687740885,4macc,4_MLP_cal
7.608012949,59.05076424,3.348559893,0.962223622,22.11695555,489.1597229,14.23506022,0.687071239,4macc,4_MLP_cal
7.599611421,58.96749676,3.36428448,0.962276891,22.13253056,489.8489088,14.66392756,0.686630348,4macc,4_MLP_cal
7.434995976,58.73339927,3.225703961,0.962426649,22.1402276,490.1896782,13.86621684,0.686412349,4macc,4_MLP_cal
7.536053224,58.64117523,3.205833845,0.962485647,22.14629515,490.458389,13.9855622,0.686240447,4macc,4_MLP_cal
7.434733673,58.90865141,3.286228515,0.962314536,22.15909944,491.0256879,14.15760325,0.685877531,4macc,4_MLP_cal
7.594165729,59.27239327,3.360757586,0.96208184,22.16337148,491.2150356,14.47857229,0.6857564,4macc,4_MLP_cal
7.633574021,59.36391955,3.35827936,0.962023288,22.1811898,492.005181,13.98121001,0.685250922,4macc,4_MLP_cal
7.617689156,59.39531014,3.410909106,0.962003207,22.19714788,492.713374,14.77024387,0.684797872,4macc,4_MLP_cal
7.657721773,59.47665897,3.403391959,0.961951166,22.21079295,493.3193236,14.67252773,0.684410229,4macc,4_MLP_cal
7.598643297,59.00895117,3.312312215,0.962250371,22.21638413,493.567724,14.46118775,0.684251321,4macc,4_MLP_cal
7.606729734,59.4078352,3.323005681,0.961995194,22.22558682,493.9767095,13.92205088,0.683989682,4macc,4_MLP_cal
7.604650847,59.33095297,3.301113321,0.962044378,22.26140447,495.5701291,14.33278614,0.682970328,4macc,4_MLP_cal
7.646469294,59.4323582,3.250076331,0.961979506,22.30299835,497.4237354,14.26396592,0.681784526,4macc,4_MLP_cal
7.562164485,59.62303012,3.239922569,0.961857528,22.32104043,498.2288459,13.79088862,0.681269475,4macc,4_MLP_cal
7.532316561,59.5038497,3.264218681,0.961933771,22.33777744,498.9763008,14.45498484,0.680791308,4macc,4_MLP_cal
7.628085323,60.2290477,3.389280275,0.961469842,22.3474158,499.4069928,14.17768127,0.680515782,4macc,4_MLP_cal
7.694284049,59.99632414,3.38797311,0.961618722,22.35277021,499.6463361,14.68146018,0.680362668,4macc,4_MLP_cal
7.655732948,60.19288164,3.358281876,0.961492979,22.38138382,500.9263418,14.1891048,0.679543813,4macc,4_MLP_cal
7.683106658,60.0555012,3.280909024,0.961580865,22.42471425,502.867809,14.30060615,0.678301804,4macc,4_MLP_cal
7.718679287,60.26777648,3.378217413,0.961445066,22.44187566,503.6377832,14.70091016,0.677809231,4macc,4_MLP_cal
7.637656351,60.41335814,3.341275361,0.961351934,22.49392999,505.9768865,14.52424133,0.676312843,4macc,4_MLP_cal
7.686185507,61.01045175,3.413094904,0.960969957,22.50240191,506.3580916,14.39504949,0.676068975,4macc,4_MLP_cal
7.742208531,60.86224553,3.420624422,0.961064768,22.50850444,506.6327723,14.79671068,0.675893255,4macc,4_MLP_cal
7.659189902,60.81818193,3.388262762,0.961092957,22.51669053,507.0013522,14.54890829,0.675657464,4macc,4_MLP_cal
7.591833116,59.34045147,2.906959895,0.962038301,22.52897617,507.5547671,14.63244651,0.67530343,4macc,4_MLP_cal
7.678927305,60.89158317,3.446018716,0.961046,22.53182856,507.6832983,14.955179,0.675221205,4macc,4_MLP_cal
7.641141616,60.86298923,3.330014828,0.961064293,22.55854636,508.888014,14.34157572,0.674450515,4macc,4_MLP_cal
7.727021859,60.87367067,3.355675558,0.961057459,22.59029935,510.3216248,14.77825117,0.673533396,4macc,4_MLP_cal
7.733405608,61.11965889,3.415207383,0.960900094,22.61361319,511.3755016,14.92806283,0.672859202,4macc,4_MLP_cal
7.663481896,60.91041439,3.26099837,0.961033954,22.62371531,511.8324945,14.44124147,0.672566851,4macc,4_MLP_cal
7.709402112,61.343005,3.402976663,0.960757214,22.62800398,512.026564,14.61371808,0.6724427,4macc,4_MLP_cal
7.679606258,61.44340696,3.410838779,0.960692984,22.63301803,512.253505,14.49372994,0.672297519,4macc,4_MLP_cal
7.699081778,60.27897151,2.905397806,0.961437905,22.70537422,515.5340184,14.48659156,0.670198886,4macc,4_MLP_cal
7.735307595,61.98727119,3.377670454,0.960345059,22.8259239,521.022802,14.75624771,0.666687562,4macc,4_MLP_cal
7.801852909,62.05439965,3.360290723,0.960302115,22.83952631,521.6439621,14.65651034,0.666290189,4macc,4_MLP_cal
7.829199439,62.58880033,3.458159405,0.959960244,22.84449987,521.8711743,14.38248995,0.666144835,4macc,4_MLP_cal
7.739361972,61.96763293,3.383004254,0.960357622,22.85067805,522.1534874,15.02126496,0.665964232,4macc,4_MLP_cal
7.80854379,62.5691486,3.470889408,0.959972816,22.86060079,522.6070683,14.78996773,0.665674064,4macc,4_MLP_cal
7.76852813,62.76944267,3.459544152,0.959844683,22.93885557,526.1910951,15.38546361,0.663381264,4macc,4_MLP_cal
7.739647598,62.70037338,3.393217526,0.959888868,22.98709778,528.4066645,15.13116071,0.661963905,4macc,4_MLP_cal
7.818789309,62.55893817,3.285354589,0.959979348,23.01947789,529.8963624,14.60289916,0.661010904,4macc,4_MLP_cal
7.86556926,63.52248019,3.366747662,0.959362944,23.14262291,535.580995,14.41792408,0.65737429,4macc,4_MLP_cal
7.900000087,63.50501246,3.411739918,0.959374119,23.14898736,535.8756158,15.08416792,0.657185813,4macc,4_MLP_cal
7.852566859,63.91471911,3.344063361,0.959112018,23.31258896,543.4768039,15.12552932,0.652323127,4macc,4_MLP_cal
7.933247248,64.65554732,3.451953817,0.95863809,23.39928902,547.5267265,15.39170845,0.649732282,4macc,4_MLP_cal
7.878857974,65.06501478,3.393943574,0.958376143,23.4844708,551.5203688,14.93351168,0.64717744,4macc,4_MLP_cal
7.935690981,65.51257477,3.512836291,0.958089827,23.56030422,555.0879348,15.76797117,0.644895171,4macc,4_MLP_cal
7.993802568,66.35122486,3.511324373,0.957553319,23.66076692,559.8318913,15.27685856,0.641860333,4macc,4_MLP_cal
8.016386183,66.51802964,3.455695738,0.95744661,23.82043478,567.4131129,16.10291056,0.63701042,4macc,4_MLP_cal
8.144958324,68.07418239,3.476832118,0.956451097,24.10084257,580.8506126,15.66902092,0.628414086,4macc,4_MLP_cal
8.179808999,70.93448536,3.454102398,0.954621283,24.70036563,610.1080623,15.48085089,0.609697301,4macc,4_MLP_cal
14.68405991,216.6516499,10.15192426,0.861402055,23.47246767,550.9567383,16.38147033,0.64753801,4macc,5_DT_cal
11.02877278,122.6986246,6.812091568,0.921506357,23.63311594,558.5241691,15.33897631,0.642696919,4macc,5_DT_cal
13.75366296,189.861915,9.283350308,0.878540176,24.04383243,578.105878,16.38383163,0.630169968,4macc,5_DT_cal
13.51917327,184.0683507,8.045692315,0.882246477,24.17643394,584.4999583,16.65277163,0.626079501,4macc,5_DT_cal
11.04500598,122.9521361,6.852144521,0.921344179,24.28896017,589.9535863,16.22067656,0.622590667,4macc,5_DT_cal
8.115655799,68.44884689,3.034828045,0.956211413,24.30584463,590.7740832,14.90629878,0.622065773,4macc,5_DT_cal
17.13848425,294.1097498,12.10987613,0.811850005,24.4784787,599.1959194,18.30997971,0.616678095,4macc,5_DT_cal
18.87757945,356.8984967,13.63975317,0.771682338,24.57308692,603.8366009,18.02014462,0.613709325,4macc,5_DT_cal
14.34814814,206.3251354,9.904416785,0.868008207,24.57400541,603.881742,16.77657993,0.613680447,4macc,5_DT_cal
11.44128337,131.8612557,6.404382078,0.915644773,24.6758404,608.8970997,16.25256332,0.610471987,4macc,5_DT_cal
9.187432803,85.91220928,4.615724915,0.945039626,24.7422755,612.180197,16.36653998,0.6083717,4macc,5_DT_cal
11.75963566,139.2090606,7.298504027,0.910944183,24.74402686,612.266865,16.62571268,0.608316256,4macc,5_DT_cal
8.165194329,70.67805605,3.034847494,0.954785328,24.82901415,616.4799437,15.29962818,0.605621036,4macc,5_DT_cal
10.33222244,109.0688891,5.060139074,0.930225669,24.86137338,618.0878863,16.43482183,0.604592391,4macc,5_DT_cal
18.7902346,353.1870324,13.61012282,0.774056662,24.91372988,620.6939367,18.38878501,0.60292523,4macc,5_DT_cal
8.646003445,75.80781649,3.385493289,0.951503681,24.98770316,624.3853092,15.15038958,0.600563759,4macc,5_DT_cal
18.84492853,355.440129,13.73295059,0.772615295,24.99330198,624.665144,18.71652574,0.600384741,4macc,5_DT_cal
11.63615038,136.8229362,7.301356866,0.912470651,24.99581379,624.7907069,17.01261532,0.600304415,4macc,5_DT_cal
17.70192845,313.9394589,12.51512209,0.799164401,25.04027093,627.0151684,17.98074918,0.598881366,4macc,5_DT_cal
8.63671215,77.03383709,3.780399382,0.950719362,25.04636531,627.3204155,16.14059369,0.598686091,4macc,5_DT_cal
12.21521205,150.661278,7.610781596,0.903617888,25.06095634,628.0515326,16.24821161,0.598218376,4macc,5_DT_cal
17.66080655,312.2695356,12.61322593,0.800232696,25.06910865,628.4602088,17.82136913,0.597956935,4macc,5_DT_cal
18.73508656,351.2451963,13.67966601,0.775298908,25.11989523,631.0091363,18.00866076,0.596326316,4macc,5_DT_cal
19.10160433,365.515763,14.24208131,0.766169639,25.12182967,631.1063259,18.378698,0.596264142,4macc,5_DT_cal
14.11506006,199.8403407,9.129518385,0.872156706,25.15405121,632.7262925,17.4665257,0.595227805,4macc,5_DT_cal
18.97259554,360.2565872,13.68733238,0.769534076,25.16932673,633.495008,18.66435107,0.594736037,4macc,5_DT_cal
18.10358414,328.6554317,13.07912242,0.789750194,25.20752139,635.4191347,17.81099408,0.593505121,4macc,5_DT_cal
15.79903329,250.198384,11.0573056,0.839941298,25.26665013,638.4036086,18.23880152,0.591595872,4macc,5_DT_cal
17.28527049,299.1975721,12.29407345,0.808595187,25.26669523,638.4058879,18.30725682,0.591594414,4macc,5_DT_cal
8.297913457,72.59085052,2.990290239,0.953561661,25.27737505,638.9456892,15.35729152,0.591249088,4macc,5_DT_cal
8.200793285,72.76447465,3.002577284,0.953450589,25.30412124,640.2985518,15.52389672,0.590383625,4macc,5_DT_cal
18.91907111,358.3020454,13.81548534,0.77078445,25.35047046,642.6463524,18.52926303,0.588881673,4macc,5_DT_cal
16.56985778,274.7267978,11.65225073,0.824249806,25.38788249,644.5445775,18.06200012,0.587667327,4macc,5_DT_cal
16.3216894,267.5728075,11.16231801,0.828826407,25.39889171,645.1037002,17.7611124,0.587309641,4macc,5_DT_cal
17.1237133,293.5611534,12.07179987,0.812200957,25.41910513,646.1309057,17.83272452,0.58665251,4macc,5_DT_cal
17.05890102,292.2800386,12.07968412,0.813020521,25.44956943,647.6805843,17.69199387,0.585661138,4macc,5_DT_cal
17.40995881,303.6267439,12.48994873,0.805761725,25.46905857,648.6729446,18.15684028,0.585026299,4macc,5_DT_cal
15.72135929,247.7033912,11.00388388,0.841537413,25.48473871,649.471907,17.79090089,0.584515181,4macc,5_DT_cal
9.602581197,94.04837963,4.217829481,0.939834697,25.60642157,655.6888256,16.25874602,0.580538049,4macc,5_DT_cal
12.02323613,147.3076295,7.447879471,0.905763308,25.60676792,655.7065634,16.68649284,0.580526702,4macc,5_DT_cal
19.72460184,389.5531319,14.40505548,0.750792281,25.61028223,655.8865559,18.59850328,0.580411555,4macc,5_DT_cal
9.638186226,95.5623243,4.738048121,0.938866186,25.61873628,656.3196483,15.73433514,0.580134494,4macc,5_DT_cal
