SAMindex,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
SAM214,10.439027777777778,-0.44365740740740667,10.439027777777778,0.0844444444444441,0.46282799304596334,128.131,120.067,128.058577496,50,0,0.23951494186494282,-0.36788830918888293,0.36788830918888293,0.23951494186494282,1.7777777777777777,2.4444444444444446,2.6666666666666665,16.157255455802883,10.209033255857204,2.239644091086492,-2.007374295570823,2.0392751673070904,-2.3731584597913518,5.892739653462457,-0.12334511569919496,2.4808965270174173,155.03698459046726,6.8533711511285205,4.885410681680073,4.885410681680073,4.198377302757662,2.7860753753054386,2.7860753753054386,2.061143821925681,2.061143821925681,1.3387366304510024,1.3387366304510024,0.8274871001635058,0.8274871001635058,-1.06,130.49592980561937,6.065944584382871,2.0459627217095737,1.1879679244912444,52.405985412595044,11.050456081168516,6.041840829147961,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,9.589074368143644,11.814359458703011,0.0,5.316788604006331,5.733667477162185,18.88348407499998,0.0,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,17.85620028785097,9.589074368143644,0.0,12.841643245852019,0.0,0.0,0.0,0.0,72.19,11.949020558499466,9.589074368143644,0.0,5.907179729351506,12.841643245852019,0.0,0.0,0.0,0.0,5.316788604006331,5.733667477162185,0.0,0.0,20.79365740740741,2.439814814814815,4.906296296296296,-0.5281018518518508,-0.41898148148148184,0.9739814814814816,0.0,0.0,0.6,9,3,4,0,1,1,0,0,0,2,2,4,1,0,1,1,1,-1.2497,30.359099999999998,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM215,10.434074074074074,-0.3382407407407404,10.434074074074074,0.27893518518518556,0.45187269531988383,130.14700000000002,120.067,130.07422756,52,0,0.2364517706435276,-0.3779574030932481,0.3779574030932481,0.2364517706435276,1.7777777777777777,2.5555555555555554,2.888888888888889,16.478296497449787,10.257186373834152,2.16681620707845,-2.1975979678634334,1.89489290869482,-2.4888677146350626,5.795519028121702,-0.1222011488871398,2.3121915335681975,109.5256223561569,6.69023444431199,5.0925174628666205,5.0925174628666205,4.304530452640311,2.909301499263133,2.909301499263133,1.9839938871859135,1.9839938871859135,1.265098005951879,1.265098005951879,0.7481606787122244,0.7481606787122244,-0.6100000000000001,129.22533870330605,6.509189511323004,2.7952139791629804,1.6549105348637694,53.35800854205815,15.787319034968565,6.041840829147961,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.544756405912575,13.213763929025836,9.53140013787187,5.907179729351506,0.0,5.316788604006331,5.733667477162185,6.041840829147961,19.75852033493841,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,31.70754089343788,9.53140013787187,0.0,0.0,0.0,0.0,0.0,0.0,64.35000000000001,0.0,4.794537184071822,0.0,11.949020558499466,19.75852033493841,0.0,0.0,0.0,0.0,5.316788604006331,10.470530430962235,4.980046296296296,0.0,10.434074074074074,2.9189814814814814,4.985740740740741,-0.3382407407407404,-0.27893518518518556,0.0,1.7983333333333333,0.0,0.8,9,3,4,0,1,1,0,0,0,3,2,4,1,0,1,1,1,-1.539899999999999,31.8041,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM216,9.858796296296296,-0.3518518518518514,9.858796296296296,0.2592592592592595,0.4112890013896534,87.078,82.038,87.0320284,34,0,0.24847379674051936,-0.3673376643687934,0.3673376643687934,0.24847379674051936,2.0,2.5,2.5,16.58460638188993,10.475502391769291,2.277037669480497,-1.734299088219534,2.0501877410009013,-2.1658128718736194,5.803568605747078,-0.11866305336666624,2.3076098467926744,76.86238311218402,4.568914100752346,3.178303900493525,3.178303900493525,2.8045304526403108,1.7141000998757492,1.7141000998757492,1.2243442024918723,1.2243442024918723,0.6506717010408707,0.6506717010408707,0.21237894904138366,0.21237894904138366,-0.5700000000000001,41.277302439017085,3.614162062615101,0.9440920461770602,0.48987437386473287,35.07826212965689,10.470530430962235,0.0,6.103966387748303,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,9.53140013787187,5.907179729351506,0.0,0.0,5.733667477162185,6.103966387748303,6.606881964512918,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,18.618028081612728,9.53140013787187,0.0,0.0,0.0,0.0,0.0,0.0,55.620000000000005,0.0,4.794537184071822,0.0,12.011146117099809,6.606881964512918,0.0,0.0,0.0,0.0,4.736862953800049,5.733667477162185,4.49537037037037,0.0,9.858796296296296,0.0,4.733796296296296,-0.3518518518518514,0.0,-0.2592592592592595,0.5231481481481481,0.0,0.6666666666666666,6,2,3,0,1,1,0,0,0,2,1,3,1,0,1,1,1,-1.1295000000000002,18.934399999999997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM217,10.253472222222221,-0.5324074074074072,10.253472222222221,0.02893518518518534,0.22690414926572774,115.09199999999998,110.05199999999999,115.0381764,44,0,0.33821403697028574,-0.27521262033471955,0.33821403697028574,0.27521262033471955,1.625,2.25,2.375,16.194266835208825,10.651551929340467,2.223903126675917,-1.9907325165121175,1.868542084566871,-2.3357133019851277,6.009417646237793,-0.11790940031973479,2.6395942063867976,143.46396159818462,6.146264369941973,4.048167226803858,4.048167226803858,3.6983773027576627,2.059835134571115,2.059835134571115,1.4812302963439659,1.4812302963439659,0.8211638321117789,0.8211638321117789,0.45711778188653635,0.45711778188653635,-1.1,66.63043175066748,5.044927536231884,1.4453525150494848,0.6272956821816348,45.406070874240164,0.0,6.544756405912575,0.0,5.907179729351506,0.0,6.031114512338072,15.120238312032683,10.63720745433806,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,11.938294241689578,0.0,10.325701127960862,5.842670270266239,0.0,6.544756405912575,0.0,0.0,0.0,11.15945887427257,4.794537184071822,0.0,0.0,23.491963171556684,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,75.43,6.031114512338072,9.589074368143644,0.0,12.45193613526408,0.0,5.008912523954532,0.0,0.0,5.316788604006331,0.0,5.842670270266239,0.0,0.0,20.463749999999997,2.8113425925925926,0.0,4.619583333333333,-0.5324074074074072,0.0,-0.02893518518518534,0.0,0.3333333333333333,8,3,5,0,1,1,0,0,0,3,2,5,0,0,1,1,1,-1.5881000000000003,24.432100000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAM218,3.685,0.6817129629629632,3.685,0.6817129629629632,0.4491928366972251,126.123,120.075,126.06539419199999,48,0,0.26246965689660884,-0.3497754096846001,0.3497754096846001,0.26246965689660884,1.4444444444444444,2.4444444444444446,3.3333333333333335,15.712940519368459,10.600418066038728,2.068616397579601,-2.129887604583274,1.9716650720936995,-2.3024519424256753,5.2444928545448235,0.6746894905581854,2.3909673713883905,183.32281909596475,6.104448006685086,4.703067944372926,4.703067944372926,4.4663264951887856,2.727927174436484,2.727927174436484,1.7491862131300078,1.7491862131300078,1.1391933986937466,1.1391933986937466,0.739934572358848,0.739934572358848,-1.3299999999999998,254.268989977729,4.539508533449339,1.5745274614891525,0.5924089376902116,51.20875313787536,10.742580001116716,0.0,0.0,0.0,5.948339280986494,0.0,0.0,0.0,0.0,4.7908057282492384,5.098681808301038,10.426770191309735,6.544756405912575,6.544756405912575,0.0,5.948339280986494,0.0,20.316257727860012,0.0,0.0,23.832092812941866,0.0,0.0,0.0,10.742580001116716,5.948339280986494,0.0,0.0,33.405770539685165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.66,0.0,0.0,0.0,0.0,5.948339280986494,13.08951281182515,4.7908057282492384,0.0,0.0,26.268032000727487,0.0,0.0,0.0,1.5173611111111112,13.772407407407409,2.960648148148148,0.6817129629629632,0.0,0.0,1.734537037037037,0.0,0.6666666666666666,9,2,6,0,1,1,0,1,1,6,2,6,0,0,0,0,2,-1.3579000000000003,30.534399999999998,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAM219,10.741597222222222,-1.3558796296296296,10.741597222222222,0.5281944444444444,0.3638909775131561,175.184,162.07999999999998,175.084457896,70,0,0.24354963479416647,-0.39375028867888834,0.39375028867888834,0.24354963479416647,1.3333333333333333,1.75,2.0,16.291237017735167,10.038843070490431,2.282833132941079,-2.272944988920122,2.002612563672658,-2.5613424933588536,5.870596363790364,-0.12016655430787182,4.2864613054769904,156.5246485586165,9.612884175122364,6.655666470899554,6.655666470899554,5.636487537236638,3.4103910401209427,3.4103910401209427,2.448046650258229,2.448046650258229,1.4817514866135053,1.4817514866135053,0.5809627329613005,0.5809627329613005,-0.9100000000000001,384.9976245604847,11.09,4.86563626325591,2.612657296776004,70.33338622226478,20.63637078852845,5.538925252383345,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.578935683598497,6.076020106833881,0.0,19.820645893538753,20.11411936859394,5.907179729351506,0.0,5.316788604006331,0.0,5.538925252383345,19.820645893538753,12.654955790432378,0.0,0.0,5.316788604006331,0.0,0.0,0.0,46.58633305979572,4.794537184071822,0.0,0.0,12.654955790432378,0.0,0.0,0.0,89.79,31.26675087527361,4.794537184071822,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,11.895724287604828,15.319582184522117,0.0,0.0,10.741597222222222,28.477979024943316,-1.3558796296296296,-0.5489351851851849,0.0,0.9957638888888887,1.6061413454270599,0.0,0.5714285714285714,12,4,5,0,0,0,0,0,0,4,4,5,5,0,0,0,0,-1.9956999999999994,42.32810000000001,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM220,10.491388888888888,-0.02870370370370301,10.491388888888888,0.02870370370370301,0.5611946691826283,141.134,134.078,141.065059844,54,0,0.2402154040047401,-0.36662904783847144,0.36662904783847144,0.2402154040047401,1.8,2.5,2.9,16.138469867579644,10.449027090517305,2.0115434972580304,-1.9337481211754441,1.899821003885281,-2.103234525639582,5.748755148374453,-0.1172340982135017,2.744379777565969,241.55091916625787,7.560477932315068,5.481559722839869,5.481559722839869,4.698377302757662,2.709794031936814,2.709794031936814,1.8967485533239037,1.8967485533239037,0.9320300413455318,0.9320300413455318,0.5350784822190936,0.5350784822190936,-1.4599999999999997,206.78071905112637,6.657096018735364,2.421671467490066,1.2764452889509554,57.01107881540662,5.733667477162185,6.544756405912575,5.783244946364939,5.948339280986494,0.0,0.0,4.794537184071822,4.681802935145185,0.0,0.0,5.098681808301038,17.35050739100036,0.0,0.0,4.794537184071822,11.731584227351433,0.0,20.20725493475596,0.0,13.4684936056032,5.733667477162185,0.0,0.0,0.0,5.733667477162185,5.948339280986494,0.0,0.0,25.990499881120897,11.339293589984397,0.0,6.923737199690624,0.0,0.0,0.0,0.0,86.69,0.0,4.794537184071822,0.0,18.27634063326401,0.0,0.0,11.60554013483581,0.0,0.0,15.525451999610773,5.733667477162185,1.238425925925926,0.0,10.491388888888888,10.12324074074074,5.263472222222222,0.13351851851851948,0.0,0.0,1.5832870370370369,0.0,0.5,10,2,6,0,0,0,0,1,1,6,1,6,2,0,0,0,1,-1.1557000000000004,32.91039999999999,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAM221,10.603433484504913,-0.8402777777777779,10.603433484504913,0.34027777777777746,0.4786828943794848,187.19899999999998,174.09499999999997,187.095691276,74,0,0.21935876703896423,-0.3190577891432278,0.3190577891432278,0.21935876703896423,0.7692307692307693,1.0,1.1538461538461537,16.159684355580335,10.540558971928084,2.100694026798579,-2.1811154659718293,1.7409724537586528,-2.5639226237940855,5.786088330951339,-0.12432869775910158,4.095996370610992,188.9835568944118,10.430721420318147,7.802095140581216,7.802095140581216,5.913591357920934,3.7283978394802335,3.7283978394802335,2.534584057328131,2.534584057328131,1.0428020990810758,1.0428020990810758,0.7180425726619112,0.7180425726619112,-1.59,374.347515137649,11.41,5.125927043660029,6.794245917387128,76.06305656516462,15.950365812018994,0.0,6.2897103951210935,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,14.383611552215466,17.721539188054518,0.0,15.950365812018994,0.0,27.060921994192967,0.0,0.0,0.0,0.0,15.950365812018994,0.0,0.0,0.0,24.01124958317561,14.383611552215466,0.0,20.771211599071872,0.0,0.0,0.0,0.0,87.30000000000001,6.2897103951210935,14.383611552215466,0.0,17.721539188054518,0.0,0.0,20.771211599071872,0.0,0.0,15.950365812018994,0.0,0.0,0.0,31.81030045351474,7.019166666666666,0.0,-1.0208333333333324,0.0,-0.8402777777777779,3.864977324263039,0.0,0.5714285714285714,13,3,6,0,0,0,0,0,0,3,3,6,3,0,0,0,0,-1.3216999999999999,45.23810000000002,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM222,10.238611111111112,-0.5115740740740744,10.238611111111112,0.22611111111111115,0.4374582005328141,133.147,122.05899999999998,133.073893212,54,0,0.21674820446227636,-0.39414892240153276,0.39414892240153276,0.21674820446227636,1.5555555555555556,2.0,2.111111111111111,16.27039994798774,10.32102205211273,2.0389157591695266,-2.0956245415413277,1.7688123639381292,-2.381127270485492,5.726838411888352,-0.11982995219682399,3.4263044810116603,90.2038970536883,7.276020881938894,5.2942393130265,5.2942393130265,4.201907262607799,2.6917513927881465,2.6917513927881465,1.7625955818740904,1.7625955818740904,0.8481603532104334,0.8481603532104334,0.4364795984017551,0.4364795984017551,-0.6100000000000001,80.20139955580649,8.390000000000002,4.286691532146363,3.931271989174561,53.498871273459805,15.529843393687743,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,19.255604758173796,15.007591973753234,5.907179729351506,0.0,5.316788604006331,0.0,12.965578028838586,13.213763929025836,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,35.375839277206715,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,69.56,6.041840829147961,4.794537184071822,0.0,19.120943658377342,0.0,0.0,6.923737199690624,0.0,0.0,5.316788604006331,10.213054789681411,0.0,0.0,10.238611111111112,19.140648148148145,0.0,-0.24712962962962925,-0.5115740740740744,0.0,0.8794444444444445,0.0,0.8,9,3,4,0,0,0,0,0,0,3,3,4,3,0,0,0,0,-1.5243,31.77629999999999,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM223,10.8225,-0.2581712962962961,10.8225,0.03212962962962962,0.5606023295271889,172.184,160.088,172.084792244,68,0,0.21673895321439868,-0.34918899946185594,0.34918899946185594,0.21673895321439868,0.9166666666666666,1.25,1.5,16.15572851074666,10.354724560198768,2.016827165172507,-2.009798248611872,1.6890050478504313,-2.3470322037043316,5.886029983668128,-0.12480573385455301,3.467235170058121,180.82816927212826,9.560477932315068,7.138958433764683,7.138958433764683,5.519744507803582,3.5265859980688896,3.5265859980688896,2.3581543514771552,2.3581543514771552,1.0690052204847234,1.0690052204847234,0.5086142625940433,0.5086142625940433,-1.39,302.55404770529657,10.61,5.285246546348043,6.726144018583042,70.51319438155657,10.633577208012662,0.0,5.783244946364939,11.814359458703011,0.0,0.0,14.383611552215466,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.08951281182515,14.383611552215466,17.59760440506795,0.0,10.633577208012662,0.0,13.847474399381248,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,30.6871172168931,14.383611552215466,0.0,13.847474399381248,0.0,0.0,0.0,0.0,75.27000000000001,0.0,14.383611552215466,0.0,30.6871172168931,0.0,0.0,13.847474399381248,0.0,0.0,10.633577208012662,0.0,0.0,0.0,31.49379692617788,4.65849395313681,0.0,-0.7381944444444437,0.0,0.0,2.5859035651297555,0.0,0.5714285714285714,12,2,5,0,0,0,0,0,0,3,2,5,4,0,0,0,0,-1.1722999999999992,42.37440000000001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM224,10.235555555555555,-1.25,10.235555555555555,0.2939814814814814,0.3638876586335948,116.11999999999999,108.056,116.058577496,46,0,0.2515633859692073,-0.37742936589029474,0.37742936589029474,0.2515633859692073,1.75,2.25,2.25,16.307319800373023,9.96980380857539,2.395771330824159,-2.3337725459869327,2.0697971366486314,-2.6587186743398097,5.843905180509592,-0.14056250113633514,2.530947639772368,119.20671786825557,6.19867061274927,4.347025717526542,4.347025717526542,3.650482454160612,2.3806196399498187,2.3806196399498187,1.9993887161895052,1.9993887161895052,1.293545559729948,1.293545559729948,0.5360342551396584,0.5360342551396584,-0.6100000000000001,43.0789936496072,5.52531799729364,1.4309713555858572,0.5793708646393231,46.67375495035067,16.15698347600922,0.0,5.601050810983688,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,9.901064578912528,5.907179729351506,0.0,5.316788604006331,5.733667477162185,5.601050810983688,13.08951281182515,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,29.704270747001054,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,75.35000000000001,11.508230540335195,4.794537184071822,0.0,0.0,13.08951281182515,0.0,0.0,0.0,0.0,5.316788604006331,10.84019487200289,0.0,0.0,10.235555555555555,11.682453703703704,3.553055555555556,-0.6423611111111109,0.0,0.0,0.5879629629629628,0.0,0.75,8,4,4,0,1,1,0,0,0,3,3,4,1,0,1,1,1,-2.194,27.0139,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM225,11.11712962962963,-1.1699999999999997,11.11712962962963,0.1917129629629628,0.44750550537674577,172.18399999999994,160.08799999999997,172.084792244,68,0,0.278415025323436,-0.5499032359477041,0.5499032359477041,0.278415025323436,1.8333333333333333,2.5,3.0,16.365552310935065,10.114685218666686,2.297918079567331,-2.283281292221708,1.8827933132280763,-3.1652470126024332,5.842033027195455,-0.8971032717641191,2.566298696776961,204.8281692721282,9.137828201504695,6.9234154841408575,6.9234154841408575,5.609060905280622,3.908631167129105,3.908631167129105,3.016098606749133,3.016098606749133,2.1007103426002653,2.1007103426002653,1.3376865574549617,1.3376865574549617,-1.1,430.6225883786736,8.991743119266056,3.5321787306878076,1.9447813451909952,70.35004636677492,20.117762913769333,0.0,6.041840829147961,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,12.390126910877859,20.13718479450234,19.595511493834827,11.876485017303356,0.0,5.316788604006331,0.0,12.462662452073971,20.13718479450234,0.0,0.0,0.0,15.323225729697514,0.0,0.0,0.0,38.05551064095365,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,73.67,12.011146117099809,14.69560176298435,0.0,12.328001352277514,6.544756405912575,11.444666136763054,0.0,0.0,7.04767198267719,5.316788604006331,0.0,0.0,0.0,22.304606009070294,12.871180083144369,0.0,-1.3617129629629625,-0.4826388888888893,-0.19675925925925952,1.3868065003779289,1.8118518518518518,0.7142857142857143,12,2,5,0,1,1,0,0,0,3,2,5,2,0,1,1,1,-3.8604999999999983,38.1754,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAM226,9.36662037037037,-1.1543055555555555,9.36662037037037,0.22078703703703684,0.3521501596674503,177.2,162.07999999999996,177.10010796,72,0,0.10856771344830758,-0.3946409745330256,0.3946409745330256,0.10856771344830758,1.25,1.8333333333333333,2.3333333333333335,16.36543674120323,9.949329440335125,2.3857061405478133,-2.4048723527970717,2.1601746828393877,-2.6069214114482335,4.920326483869214,-0.13847506572373872,2.6516980204585754,154.3418021567622,9.300964908321225,6.9596826166313885,6.9596826166313885,5.574586062669973,3.928961267450005,3.928961267450005,3.2380294761899737,3.2380294761899737,2.3666156876794666,2.3666156876794666,1.5017760780296607,1.5017760780296607,-0.2,431.05046059373,9.884745762711866,3.6750000000000007,1.5969026176247794,70.85984123966738,20.426109579362823,12.207932775496605,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,7.04767198267719,6.544756405912575,18.75268918140918,20.426109579362823,0.0,0.0,4.899909730850478,0.0,24.35373999239287,20.199310353102682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87906965570885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.16000000000001,24.35373999239287,15.319582184522117,0.0,13.151638370425493,0.0,0.0,0.0,11.947581713527669,0.0,0.0,5.106527394840706,0.0,0.0,1.627037037037037,36.634351851851854,0.0,0.0,-0.48296296296296326,-3.17138888888889,0.04652777777777817,1.6797685185185185,1.0,12,4,5,0,1,1,0,0,0,5,4,5,1,0,1,1,1,-2.6245999999999996,41.524200000000015,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
