RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
6.996343117,50.18584982,2.900552491,0.967894749,20.40979024,416.5595378,13.69053183,0.733515549,2rdkit,3_GBR_cal,single
6.996498683,50.32169787,3.024781105,0.967807843,20.412473,416.6690539,14.00151009,0.733445489,2rdkit,3_GBR_cal,single
7.006377525,50.11258951,2.80243859,0.967941615,20.41842649,416.9121402,13.39506083,0.73328998,2rdkit,3_GBR_cal,single
6.976800881,50.11252565,2.844475646,0.967941656,20.42712789,417.267554,13.93501342,0.733062612,2rdkit,3_GBR_cal,single
8.290010143,69.31748169,5.180026731,0.955655724,20.44339335,417.9323315,14.32868348,0.732637336,2rdkit,3_GBR_cal,single
7.049038559,50.8204919,2.858575725,0.967488751,20.60608108,424.6105773,13.78492828,0.728365081,3mol2vec,3_GBR_cal,single
7.154747079,52.75245807,3.288078859,0.96625282,20.66537411,427.0576871,13.70216958,0.726799598,3mol2vec,3_GBR_cal,single
7.433108305,55.73405332,3.518434981,0.964345412,20.68029014,427.6744002,13.83311572,0.72640507,3mol2vec,3_GBR_cal,single
7.05342927,51.8271331,2.938736384,0.966844775,20.72038018,429.3341546,13.52827769,0.72534328,3mol2vec,3_GBR_cal,single
7.218758779,53.7881242,3.329344611,0.965590276,20.76740413,431.2850744,13.98787042,0.724095224,3mol2vec,3_GBR_cal,single
7.334324039,54.84295396,3.659416848,0.964915473,20.80578065,432.8805083,13.9107396,0.723074581,3mol2vec,3_GBR_cal,single
7.429470104,56.01461292,3.539778969,0.964165931,20.87375313,435.7135697,13.84067482,0.721262195,3mol2vec,3_GBR_cal,single
7.307141588,54.87855636,3.384919799,0.964892697,20.88964099,436.3771005,13.81043792,0.720837716,3mol2vec,3_GBR_cal,single
7.716963925,60.196566,4.154914546,0.961490622,20.89744486,436.7032019,13.96786331,0.7206291,3mol2vec,3_GBR_cal,single
7.272829811,54.59523084,3.562125569,0.965073948,20.96969776,439.7282241,14.02321627,0.718693911,3mol2vec,3_GBR_cal,single
8.059653907,66.26536575,4.251964325,0.957608246,20.98985189,440.5738823,14.0394588,0.718152921,3mol2vec,3_GBR_cal,single
8.496185953,73.13791268,5.38733273,0.953211691,20.99914283,440.9639998,14.80404264,0.717903352,3mol2vec,3_GBR_cal,single
7.112094562,52.73350461,2.929505214,0.966264945,21.05947968,443.5016845,14.17218603,0.716279926,3mol2vec,3_GBR_cal,single
7.417803063,55.54085114,3.614335508,0.964469009,21.09521144,445.0079456,13.64948363,0.71531633,3mol2vec,3_GBR_cal,single
7.731721669,60.45697052,4.169991615,0.961324034,21.1027161,445.3246269,14.44488167,0.715113741,3mol2vec,3_GBR_cal,single
7.624216925,60.01542718,3.975078793,0.961606501,21.10432038,445.3923388,14.03453157,0.715070423,3mol2vec,3_GBR_cal,single
7.598214369,59.19179176,4.045148618,0.962133403,21.11996657,446.0529881,14.2701646,0.714647788,3mol2vec,3_GBR_cal,single
7.580959574,58.57907482,3.841302618,0.962525375,21.12924458,446.4449764,14.03796892,0.714397023,3mol2vec,3_GBR_cal,single
7.905996446,63.18278449,3.942437378,0.959580257,21.13806529,446.817804,13.59085393,0.714158515,3mol2vec,3_GBR_cal,single
7.649885276,59.26771963,3.736229639,0.96208483,21.14539103,447.1275619,13.83449876,0.713960354,3mol2vec,3_GBR_cal,single
7.264953309,53.70359875,3.09223391,0.965644349,21.16659862,448.024897,13.87231503,0.713386304,3mol2vec,3_GBR_cal,single
7.184692171,55.86589362,3.623117023,0.96426107,21.18941154,448.9911615,14.02927535,0.712768159,3mol2vec,3_GBR_cal,single
7.322814658,54.4039391,3.085586244,0.965196322,21.19255928,449.124569,14.00900794,0.712682814,3mol2vec,3_GBR_cal,single
7.351353686,54.96439535,3.198014669,0.964837783,21.19571098,449.258164,13.76131755,0.71259735,3mol2vec,3_GBR_cal,single
9.177206179,84.53725271,5.527963809,0.945919223,21.23690318,451.0060565,14.55109636,0.711479176,3mol2vec,3_GBR_cal,single
7.302135353,54.58577908,3.237861664,0.965079994,21.24450574,451.3290243,13.49529332,0.711272564,3mol2vec,3_GBR_cal,single
8.738809504,77.03795044,4.961123711,0.950716731,21.25161773,451.6312562,14.20955962,0.711079219,3mol2vec,3_GBR_cal,single
8.385317381,71.30774665,4.486610272,0.954382498,21.28406169,453.0112822,14.10744106,0.710196378,3mol2vec,3_GBR_cal,single
7.241796486,53.81299729,2.941380311,0.965574364,21.31137373,454.1746504,13.89629375,0.70945214,3mol2vec,3_GBR_cal,single
7.312800088,54.58355143,3.189802839,0.96508142,21.34316853,455.530843,14.1266318,0.708584547,3mol2vec,3_GBR_cal,single
7.269136866,54.87064149,3.13258084,0.96489776,21.34735327,455.7094916,13.99052525,0.708470261,3mol2vec,3_GBR_cal,single
8.293847466,70.09890897,5.075470632,0.955155824,21.38786691,457.4408511,14.45524007,0.707362663,3mol2vec,3_GBR_cal,single
8.399976233,71.45057854,4.776241991,0.954291124,21.41615332,458.6516232,14.26433508,0.706588099,3mol2vec,3_GBR_cal,single
7.310185352,54.30517182,2.922253211,0.965259507,21.43421723,459.4256681,14.28900024,0.706092922,3mol2vec,3_GBR_cal,single
7.331614421,54.52174653,3.010471007,0.965120958,21.4453707,459.9039244,14.03352689,0.705786968,3mol2vec,3_GBR_cal,single
8.223722702,68.36273,4.271686985,0.956266505,21.45831273,460.4591851,14.2566905,0.705431753,3mol2vec,3_GBR_cal,single
7.2847544,54.36493338,2.88828151,0.965221275,21.45901635,460.4893827,14.12008617,0.705412434,3mol2vec,3_GBR_cal,single
7.490658587,57.0550876,3.671977224,0.963500311,21.47519419,461.1839656,14.14066772,0.704968091,3mol2vec,3_GBR_cal,single
7.405599402,55.83954539,3.445696629,0.964277926,21.48368994,461.5489334,14.63461595,0.704734611,3mol2vec,3_GBR_cal,single
7.48587883,58.57298235,3.418905052,0.962529272,21.48417191,461.5696427,14.30947439,0.704721363,3mol2vec,3_GBR_cal,single
7.490202458,57.40621385,3.65886029,0.963275686,21.49168379,461.8924722,13.76344647,0.70451484,3mol2vec,3_GBR_cal,single
7.409256174,56.87796895,3.326417143,0.963613618,21.49256958,461.9305471,14.45674268,0.704490482,3mol2vec,3_GBR_cal,single
10.43606559,109.2924994,6.809227516,0.93008262,21.50067603,462.2790697,15.15764374,0.704267523,3mol2vec,3_GBR_cal,single
7.450338504,57.22441974,3.424039812,0.963391984,21.50364415,462.4067119,14.2819058,0.704185867,3mol2vec,3_GBR_cal,single
7.335620859,54.91761653,2.923292231,0.964867709,21.51411235,462.8570303,14.06743969,0.703897786,3mol2vec,3_GBR_cal,single
7.313755716,55.41364216,3.01020001,0.964550388,21.53081893,463.5761638,14.19320679,0.703437737,3mol2vec,3_GBR_cal,single
7.505197177,57.67859168,3.374302018,0.963101438,21.5311069,463.5885641,14.12993244,0.703429804,3mol2vec,3_GBR_cal,single
7.677796559,59.58961523,3.425972462,0.961878905,21.54784186,464.309489,14.0044617,0.702968609,3mol2vec,3_GBR_cal,single
7.360697694,55.24058334,3.050107583,0.964661098,21.58064453,465.7242182,14.2608759,0.702063568,3mol2vec,3_GBR_cal,single
7.348555183,55.87947192,3.274715846,0.964252384,21.58657584,465.9802566,13.931353,0.701899773,3mol2vec,3_GBR_cal,single
7.513967422,57.22119269,3.433255739,0.963394049,21.59331174,466.2711119,14.84966054,0.701713705,3mol2vec,3_GBR_cal,single
7.382430441,55.37068419,3.097757833,0.964577869,21.59569241,466.3739306,14.32479854,0.701647929,3mol2vec,3_GBR_cal,single
7.466392266,57.28026029,3.419304916,0.963356262,21.59822715,466.4834162,14.24304827,0.701577888,3mol2vec,3_GBR_cal,single
7.514410155,59.79853925,3.695826754,0.96174525,21.627708,467.7577533,14.51325173,0.70076266,3mol2vec,3_GBR_cal,single
7.640414025,59.71095218,3.455355274,0.961801282,21.63313833,467.9926739,14.26884395,0.700612375,3mol2vec,3_GBR_cal,single
7.428040051,55.98557493,3.087039091,0.964184507,21.64686511,468.5867692,14.1920503,0.700232316,3mol2vec,3_GBR_cal,single
8.229155869,68.53473158,4.816613076,0.956156471,21.64693696,468.5898799,14.53758234,0.700230326,3mol2vec,3_GBR_cal,single
7.466912666,56.37458676,3.141678029,0.963935646,21.66804714,469.5042668,14.35504415,0.699645368,3mol2vec,3_GBR_cal,single
7.848938737,62.6945906,3.766613372,0.959892568,21.69645669,470.7362328,14.12048775,0.698857246,3mol2vec,3_GBR_cal,single
7.49710074,57.37342217,3.55289925,0.963296663,21.70820336,471.246093,14.44265312,0.698531075,3mol2vec,3_GBR_cal,single
7.344970172,55.5937421,2.964545874,0.964435173,21.70995615,471.3221962,14.08777272,0.698482389,3mol2vec,3_GBR_cal,single
7.454401756,56.42617119,3.24648007,0.963902646,21.71064162,471.3519595,14.24500164,0.698463349,3mol2vec,3_GBR_cal,single
7.543119286,57.93429633,3.437420666,0.962937857,21.71605904,471.5872203,14.50894454,0.698312846,3mol2vec,3_GBR_cal,single
7.480719242,57.35755705,3.313033738,0.963306813,21.72241,471.863096,14.56783515,0.698136361,3mol2vec,3_GBR_cal,single
7.39401364,55.84188032,2.99120671,0.964276432,21.7375494,472.521054,14.06878317,0.697715447,3mol2vec,3_GBR_cal,single
7.309567114,56.0651585,3.075949574,0.964133595,21.74132635,472.6852713,14.42944125,0.697610393,3mol2vec,3_GBR_cal,single
7.312703045,55.67450852,2.935303402,0.964383505,21.74295118,472.7559262,14.4792998,0.697565193,3mol2vec,3_GBR_cal,single
7.545368781,57.68604734,3.408049607,0.963096669,21.75933284,473.4685657,14.26110792,0.697109298,3mol2vec,3_GBR_cal,single
7.56695539,59.00275578,3.515651008,0.962254335,21.76416619,473.6789298,14.20127713,0.696974723,3mol2vec,3_GBR_cal,single
7.771585914,61.39797752,4.078232981,0.960722046,21.77129193,473.9891525,14.51792922,0.696776265,3mol2vec,3_GBR_cal,single
8.513981438,73.12338512,4.687403484,0.953220984,21.77334434,474.0785239,14.57106023,0.696719092,3mol2vec,3_GBR_cal,single
7.436040206,56.23576032,3.01780159,0.964024457,21.77497706,474.1496261,14.37220524,0.696673606,3mol2vec,3_GBR_cal,single
7.367765833,55.94115329,2.98755344,0.964212925,21.79291443,474.9311193,14.16743215,0.696173663,3mol2vec,3_GBR_cal,single
7.378980996,56.09678534,2.988863792,0.964113363,21.81190158,475.7590506,14.65854799,0.695644013,3mol2vec,3_GBR_cal,single
7.618628279,60.2400198,3.927425365,0.961462823,21.8149768,475.8932129,14.51041341,0.695558186,3mol2vec,3_GBR_cal,single
7.712623193,60.06053321,3.432427945,0.961577646,21.8192465,476.0795177,14.44972895,0.695439002,3mol2vec,3_GBR_cal,single
7.893114537,64.07448132,3.904557433,0.959009814,21.83099357,476.5922802,14.30342638,0.695110974,3mol2vec,3_GBR_cal,single
7.663416777,60.39246904,3.509197697,0.961365297,21.83117968,476.6004063,14.71391196,0.695105775,3mol2vec,3_GBR_cal,single
7.641445459,59.69582626,3.805789947,0.961810959,21.83923686,476.9522665,14.56471871,0.69488068,3mol2vec,3_GBR_cal,single
7.45616447,56.30025786,2.973673038,0.963983196,21.84580569,477.2392265,14.27766906,0.694697104,3mol2vec,3_GBR_cal,single
7.782722405,62.2581706,3.712767203,0.960171757,21.85146737,477.4866262,14.54303581,0.694538836,3mol2vec,3_GBR_cal,single
7.338228442,56.12674536,2.915109471,0.964094197,21.86025309,477.8706653,14.47021783,0.694293156,3mol2vec,3_GBR_cal,single
8.090652306,66.52842469,4.60746394,0.95743996,21.88533777,478.9680091,14.66064881,0.693591155,3mol2vec,3_GBR_cal,single
7.627363477,59.33715449,3.703385685,0.962040411,21.8965076,479.4570453,14.47312501,0.693278305,3mol2vec,3_GBR_cal,single
7.475152188,57.45146006,3.122802836,0.963246741,21.92524823,480.71651,14.29813166,0.692472592,3mol2vec,3_GBR_cal,single
7.728162869,60.59450626,3.658816266,0.961236049,21.92882673,480.873442,14.55363341,0.692372198,3mol2vec,3_GBR_cal,single
7.471699845,56.8746269,3.069057612,0.963615756,21.93064744,480.9532969,14.52938781,0.692321113,3mol2vec,3_GBR_cal,single
7.323507349,56.74698248,3.137621196,0.963697414,21.94356996,481.5202627,14.46662384,0.691958409,3mol2vec,3_GBR_cal,single
8.756722774,77.66678796,5.136858813,0.950314446,21.9505215,481.8253942,14.81202517,0.691763208,3mol2vec,3_GBR_cal,single
7.746097948,61.66993298,3.55215167,0.960548069,21.95608602,482.0697132,14.36471785,0.691606911,3mol2vec,3_GBR_cal,single
7.445628019,57.70471018,3.179126337,0.96308473,21.96015851,482.2485618,14.73177537,0.691492497,3mol2vec,3_GBR_cal,single
7.580017929,60.88501868,3.797778987,0.9610502,21.96843408,482.6120958,14.31645906,0.691259934,3mol2vec,3_GBR_cal,single
7.810482218,61.75471817,3.996028325,0.960493829,21.97026622,482.6925977,14.57143397,0.691208435,3mol2vec,3_GBR_cal,single
8.110528836,67.50198908,4.069041775,0.956817144,21.97735004,483.0039149,14.60289775,0.691009277,3mol2vec,3_GBR_cal,single
7.424475311,57.49623072,3.23622275,0.9632181,21.98674689,483.4170386,14.63064896,0.69074499,3mol2vec,3_GBR_cal,single
7.647831108,59.4935475,3.445785416,0.961940362,21.99767315,483.8976238,14.54175402,0.690437547,3mol2vec,3_GBR_cal,single
7.474767344,57.2478649,3.129278967,0.963376986,22.02435921,485.0723987,14.82687447,0.689686011,3mol2vec,3_GBR_cal,single
7.373586209,56.96430517,2.940821948,0.963558387,22.04104732,485.8077667,14.77544934,0.689215576,3mol2vec,3_GBR_cal,single
7.389028074,57.1026372,2.975780116,0.963469892,22.04527917,485.9943336,14.51569047,0.689096225,3mol2vec,3_GBR_cal,single
7.547639202,60.15952391,3.325947171,0.961514319,22.07289256,487.2125858,14.48927905,0.688316876,3mol2vec,3_GBR_cal,single
6.520113286,42.74349127,3.064898053,0.972655828,18.03536724,325.2744716,11.98843447,0.791913086,4macc,3_GBR_cal,single
6.48664288,42.71183427,3.03010973,0.97267608,18.10528201,327.8012367,12.22017979,0.790296645,4macc,3_GBR_cal,single
6.502681522,43.15332418,2.93442012,0.972393646,18.25596687,333.2803265,12.64169209,0.786791523,4macc,3_GBR_cal,single
6.554101074,43.58463545,3.069358939,0.972117725,18.31809916,335.5527569,12.15253646,0.785337787,4macc,3_GBR_cal,single
6.420778701,42.47964204,2.797741023,0.972824619,18.37830041,337.761926,12.58677471,0.783924522,4macc,3_GBR_cal,single
7.072166203,50.43985952,3.978144319,0.967732252,18.39542529,338.3916717,12.66091837,0.783521656,4macc,3_GBR_cal,single
7.352570651,54.47837834,4.395797317,0.965148702,18.42166613,339.357783,12.67913282,0.782903609,4macc,3_GBR_cal,single
6.732497726,45.88058274,3.41725015,0.970648945,18.44481877,340.2113396,12.26498755,0.782357565,4macc,3_GBR_cal,single
7.15426857,51.70005741,4.094242013,0.966926069,18.46853591,341.0868187,12.373085,0.781797498,4macc,3_GBR_cal,single
7.06582451,50.59401581,4.009672268,0.967633634,18.47442426,341.3043516,12.52853127,0.781658336,4macc,3_GBR_cal,single
6.540819994,44.03833015,2.895111125,0.971827484,18.48941108,341.858322,12.29843577,0.781303946,4macc,3_GBR_cal,single
6.726208741,46.15817415,3.416609877,0.970471362,18.52729295,343.2605839,12.45117195,0.780406881,4macc,3_GBR_cal,single
